,clust,Income,Monthly Premium Auto,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Total Claim Amount
3043,0,48567,130,12,15,0,1,624.0
3044,0,66161,118,19,86,0,1,457.593764
3045,0,79751,63,15,67,0,1,392.235698
3046,0,39469,71,1,29,0,4,315.560161
3047,2,44305,67,33,39,0,9,214.772284
3048,2,0,68,4,17,0,9,444.030724
3049,0,38893,69,12,60,0,1,279.960213
3050,0,39187,118,32,43,1,1,566.4
3051,0,70341,179,11,43,0,3,253.511935
3052,0,0,64,9,95,0,1,460.8
3053,0,0,73,11,95,0,3,350.4
3054,0,30090,73,10,3,0,2,329.517492
3055,1,49673,232,27,57,0,7,1021.654003
3056,0,0,66,31,14,0,1,389.944994
3057,0,0,70,29,93,0,2,504.0
3058,0,50332,72,2,11,0,1,345.6
3059,0,70190,71,20,22,0,3,15.169017
3060,0,38179,90,12,91,1,3,374.716271
3061,0,0,115,18,30,1,1,699.823461
3062,0,25859,74,0,44,0,2,355.2
3063,0,36529,118,6,41,0,1,255.005116
3064,0,67588,118,0,58,0,2,566.4
3065,0,0,121,30,85,0,1,871.2
3066,0,81565,71,19,54,0,1,190.642833
3067,1,35322,244,4,33,0,5,76.826503
3068,0,43671,67,6,67,0,3,190.649902
3069,0,58682,61,24,34,0,4,206.810286
3070,0,44230,114,2,45,0,1,738.222494
3071,0,40269,193,32,27,0,3,926.4
3072,2,31756,66,34,44,0,8,160.855921
3073,0,47725,63,10,66,0,2,142.205246
3074,2,38684,74,1,22,0,6,376.760016
3075,0,36301,118,11,85,0,2,647.954067
3076,0,0,67,18,44,0,3,482.4
3077,2,22268,67,12,70,0,8,294.803913
3078,2,50037,81,24,91,0,6,303.384527
3079,0,0,104,30,88,0,1,748.8
3080,0,75740,98,8,42,0,3,46.702524
3081,0,39621,109,4,23,1,1,25.292113
3082,2,75838,90,6,64,0,6,428.907968
3083,0,11885,101,18,39,0,2,484.8
3084,0,29444,63,5,84,0,1,302.4
3085,0,64371,181,4,50,0,1,868.8
3086,0,26514,91,16,58,0,3,655.2
3087,0,92766,71,17,15,0,2,379.029102
3088,0,31504,71,8,27,0,3,340.8
3089,0,98680,72,27,38,2,1,345.6
3090,2,0,113,12,66,2,7,733.737214
3091,0,76927,138,2,46,0,1,114.743547
3092,0,78804,71,35,93,0,2,389.636991
3093,0,73168,70,21,50,0,3,425.800112
3094,0,48569,114,0,14,0,1,434.7579
3095,0,84768,72,6,31,0,1,110.484661
3096,0,0,86,7,31,0,1,619.2
3097,0,57693,76,16,56,0,3,547.2
3098,0,0,65,18,48,0,1,85.612463
3099,0,46593,70,3,81,0,2,129.151543
3100,0,0,146,7,50,0,2,1055.43784
3101,0,67163,61,17,41,2,5,33.192803
3102,2,89205,68,28,86,0,6,165.523154
3103,0,0,138,23,76,0,1,570.777441
3104,0,65448,94,28,66,0,2,451.2
3105,0,77627,88,14,38,0,2,205.169178
3106,0,37695,96,17,3,0,3,460.8
3107,2,89411,78,14,99,0,4,116.237322
3108,0,0,114,27,39,0,4,914.31553
3109,0,10337,67,16,56,0,2,321.6
3110,2,10621,67,28,22,0,5,321.6
3111,0,16711,91,29,50,1,1,580.622219
3112,2,0,106,0,44,0,7,508.8
3113,0,42968,69,15,85,0,1,331.2
3114,2,16181,181,22,79,0,8,1261.319869
3115,0,85412,88,33,92,0,3,134.684555
3116,0,75774,92,30,55,1,1,441.6
3117,0,26599,101,24,83,0,1,254.380731
3118,2,34847,73,26,24,0,7,525.6
3119,0,0,115,13,43,0,4,552.0
3120,0,85896,70,28,27,0,3,48.629646
3121,0,0,66,8,11,0,2,316.8
3122,0,43775,70,3,42,0,1,310.744656
3123,0,0,67,11,6,0,2,482.4
3124,0,42056,78,21,2,0,1,221.951098
3125,0,13093,100,30,73,0,1,514.507039
3126,0,98278,85,26,60,0,1,367.577872
3127,2,44605,91,3,45,0,7,436.8
3128,0,32365,67,28,78,0,3,193.147858
3129,2,82255,71,29,59,0,5,145.004323
3130,0,0,62,11,48,0,1,623.525433
3131,0,0,88,3,99,0,6,468.492761
3132,0,65903,66,4,98,0,2,316.8
3133,2,11417,63,25,57,0,6,302.4
3134,0,0,96,15,73,0,2,677.616967
3135,0,0,67,20,29,2,2,321.6
3136,0,69704,72,25,92,0,2,89.921281
3137,0,20101,96,28,44,0,1,291.536748
3138,0,24383,69,4,78,2,4,331.2
3139,0,22139,100,34,31,0,2,480.0
3140,2,88708,112,6,71,0,9,499.663591
3141,0,11828,90,18,84,0,2,571.479602
3142,0,0,80,2,49,1,1,384.0
3143,0,73168,70,21,50,0,3,425.800112
3144,0,0,71,10,22,0,1,409.459488
3145,0,0,182,8,70,0,2,873.6
3146,2,76646,65,3,30,0,9,263.844471
3147,2,19683,117,17,41,1,9,561.6
3148,0,0,71,16,30,1,2,819.576016
3149,0,0,124,13,70,0,2,595.2
3150,0,35693,103,8,63,0,2,494.4
3151,2,0,65,7,67,0,7,438.369382
3152,0,0,136,13,28,0,4,979.2
3153,0,24123,104,7,61,0,1,748.8
3154,0,85654,116,5,55,0,4,346.265295
3155,0,0,125,6,61,0,2,900.0
3156,0,71210,214,8,89,1,2,1027.2
3157,2,84822,76,5,13,0,5,219.879452
3158,0,36650,69,2,70,1,1,56.60333
3159,0,0,90,8,33,0,1,432.0
3160,0,28025,87,28,94,0,2,611.40108
3161,0,52113,97,14,85,0,6,465.6
3162,0,37675,104,23,18,0,2,731.970027
3163,2,37595,70,2,22,0,9,501.994635
3164,0,41396,70,7,7,0,3,336.0
3165,2,77512,104,2,5,0,6,433.608534
3166,0,35334,65,29,31,0,4,468.0
3167,0,0,104,13,20,0,3,499.2
3168,0,40870,105,3,56,0,2,504.0
3169,2,53907,71,1,52,0,9,189.907577
3170,0,77609,111,26,75,0,1,62.935952
3171,0,0,70,15,44,0,2,504.0
3172,0,87462,61,0,79,1,1,51.294615
3173,0,99494,83,11,65,0,3,398.4
3174,0,42585,69,16,44,0,1,288.295744
3175,0,58842,110,6,74,0,1,528.0
3176,0,37384,99,9,17,0,1,475.2
3177,0,92717,70,24,19,0,2,224.27582
3178,0,0,72,33,6,2,1,518.715288
3179,0,75264,78,24,92,0,2,343.340301
3180,2,0,101,19,11,1,8,727.2
3181,0,0,105,16,16,0,2,564.947278
3182,0,31532,79,1,26,0,1,241.077843
3183,2,52583,113,12,59,0,7,528.20086
3184,0,62477,183,7,75,0,2,40.287304
3185,0,26023,72,26,33,1,2,79.463916
3186,2,28666,64,23,81,0,8,307.2
3187,0,21004,62,27,20,0,3,297.6
3188,2,45430,81,21,37,0,8,388.8
3189,0,37511,185,14,93,2,1,579.467191
3190,0,28719,110,0,17,0,1,792.0
3191,2,49833,69,5,74,0,7,331.2
3192,0,67431,136,28,17,1,1,652.8
3193,0,23376,78,19,18,0,1,374.4
3194,0,20455,84,14,40,2,2,564.922034
3195,0,62473,185,25,29,0,1,1298.853615
3196,0,35289,65,34,94,0,3,123.945627
3197,0,73478,68,2,38,0,1,241.88878
3198,0,30584,68,10,37,0,2,51.662597
3199,0,88340,102,16,1,0,2,489.6
3200,0,49532,79,16,9,1,1,220.186677
3201,0,0,154,26,85,0,1,1140.523821
3202,0,43982,126,20,68,1,2,604.8
3203,0,68906,187,12,61,0,2,1053.300143
3204,0,64008,85,9,66,5,5,372.893812
3205,2,87421,99,21,6,0,6,475.2
3206,0,0,102,28,11,0,1,660.430456
3207,0,62076,71,25,82,0,2,227.225113
3208,0,26746,66,20,41,0,1,165.75305
3209,0,91580,73,14,52,0,2,290.70096
3210,0,64403,198,11,86,0,2,111.173021
3211,0,51425,119,32,66,0,3,560.154132
3212,2,44162,71,27,16,0,7,160.825045
3213,0,67128,105,33,90,0,4,339.017729
3214,0,30383,119,32,25,0,1,803.686321
3215,2,93721,80,22,62,0,6,489.594642
3216,0,79867,74,25,76,1,1,78.172321
3217,0,39393,121,11,61,0,2,491.151197
3218,0,0,81,12,59,0,2,136.848554
3219,0,0,122,27,2,0,1,725.870693
3220,0,43916,68,10,59,2,2,326.4
3221,0,33282,100,24,66,1,1,207.510821
3222,0,33032,86,33,77,1,2,87.080119
3223,2,25259,87,18,8,0,9,417.6
3224,0,19637,67,34,30,0,1,333.138214
3225,0,94903,94,3,38,0,1,451.2
3226,0,39794,133,0,7,0,2,638.4
3227,2,42433,85,28,47,0,5,410.946167
3228,0,22044,65,35,70,0,2,10.393016
3229,0,32312,61,29,31,3,2,276.590788
3230,0,0,97,28,29,0,1,698.4
3231,0,72919,130,20,22,5,1,936.0
3232,0,0,86,6,57,2,2,541.217743
3233,0,0,68,19,2,3,2,326.4
3234,0,76357,117,18,96,1,1,4.074222
3235,0,57709,125,10,26,0,1,600.0
3236,0,26802,66,7,43,1,5,316.8
3237,0,26448,105,7,42,0,3,75.330276
3238,0,62262,72,17,2,0,2,193.505325
3239,0,98784,124,7,36,1,1,155.412984
3240,0,28727,113,7,42,0,2,350.877502
3241,2,50406,70,20,23,0,9,132.208612
3242,0,41832,66,19,15,0,2,402.749918
3243,0,0,73,18,45,0,5,350.4
3244,0,0,138,22,18,0,1,900.617364
3245,0,0,97,22,5,0,3,465.6
3246,2,40032,99,18,35,0,8,475.2
3247,0,95701,98,24,8,3,3,99.697769
3248,0,0,108,25,82,1,4,777.6
3249,0,0,66,31,54,1,2,393.645615
3250,0,62530,95,35,28,0,1,61.693771
3251,0,0,106,8,65,0,1,508.8
3252,0,24414,104,34,80,0,2,499.2
3253,0,82695,62,10,39,0,1,217.945243
3254,0,48156,143,9,20,0,1,686.4
3255,0,74069,63,33,81,2,2,275.516438
3256,2,82664,114,24,10,3,9,133.425609
3257,0,0,80,13,57,1,4,749.134686
3258,2,51737,71,13,55,0,6,430.163277
3259,0,76797,71,22,2,0,2,234.771653
3260,0,61225,117,3,0,0,2,442.374873
3261,0,80915,70,17,66,0,1,187.854818
3262,0,12688,140,5,96,0,3,672.0
3263,2,27681,83,13,62,0,9,398.4
3264,0,27778,109,30,14,0,2,523.2
3265,0,95697,61,16,55,0,1,114.273025
3266,2,44634,71,16,99,1,9,396.035334
3267,0,37050,110,4,75,1,2,528.0
3268,2,56872,69,20,99,0,9,192.879457
3269,2,0,82,12,40,0,6,590.4
3270,0,0,68,5,72,1,3,326.4
3271,0,69488,68,13,25,3,3,326.4
3272,0,0,62,25,98,0,3,446.4
3273,1,23589,211,30,13,0,6,1012.8
3274,0,0,107,3,65,0,3,513.6
3275,0,95782,68,6,22,1,1,247.847239
3276,2,24992,106,24,8,0,3,508.8
3277,0,20043,92,13,9,0,2,516.088544
3278,0,0,104,29,4,0,3,748.8
3279,2,36305,61,19,61,0,9,292.8
3280,0,44784,73,32,35,0,4,395.386573
3281,0,0,113,0,11,0,3,542.4
3282,2,75644,65,5,68,3,9,467.803638
3283,0,27339,97,0,37,2,2,44.730323
3284,0,43657,66,21,74,0,2,316.8
3285,0,0,95,32,69,0,2,684.0
3286,2,31134,96,24,16,0,6,666.5271
3287,0,50512,67,19,16,0,1,351.403677
3288,0,80604,61,22,86,0,3,255.982609
3289,2,64604,67,18,71,1,8,272.445607
3290,0,0,103,17,18,0,1,741.6
3291,0,95647,106,11,30,0,1,508.8
3292,0,0,104,19,32,0,2,499.2
3293,0,60969,61,9,5,0,2,146.119178
3294,0,0,76,33,84,0,1,547.2
3295,2,20676,79,28,27,0,7,379.2
3296,2,37874,65,30,65,0,8,41.016038
3297,0,14382,66,8,48,0,2,316.8
3298,0,32314,92,7,80,0,1,662.4
3299,2,62455,77,27,85,1,5,338.144854
3300,0,35605,74,0,95,0,1,355.2
3301,2,0,103,16,50,0,7,741.6
3302,0,0,137,7,15,0,3,986.4
3303,0,10334,64,5,80,0,2,296.962938
3304,0,44025,69,0,75,0,1,331.2
3305,0,32397,190,14,95,0,1,334.626758
3306,0,24345,106,15,21,0,3,637.695945
3307,0,94804,115,13,79,4,1,764.592151
3308,0,25370,102,10,77,0,2,489.6
3309,0,0,78,2,63,0,2,561.6
3310,1,53234,109,27,37,0,7,1212.988796
3311,0,0,108,2,38,0,1,912.581597
3312,2,0,70,2,49,0,9,336.0
3313,0,0,121,12,67,2,1,1032.204305
3314,0,19013,95,1,58,0,1,456.0
3315,0,0,73,2,35,0,1,490.690995
3316,0,81568,186,0,73,0,1,737.442295
3317,0,53223,72,9,0,0,2,299.788806
3318,0,0,123,33,13,0,1,885.6
3319,0,59253,89,17,70,0,3,67.801384
3320,0,34452,126,2,51,0,1,604.8
3321,0,40160,118,7,48,1,1,566.4
3322,2,22571,63,29,51,0,9,302.4
3323,2,62365,62,0,99,0,8,297.6
3324,0,0,61,3,67,0,1,292.8
3325,0,22220,105,29,46,0,2,22.45383
3326,0,76266,110,24,88,1,3,155.708627
3327,0,0,128,6,37,1,1,1548.310532
3328,0,0,68,7,53,3,3,230.109964
3329,2,77552,68,33,76,1,7,45.215059
3330,0,76474,74,4,79,2,1,355.2
3331,2,57664,100,21,48,0,7,344.92729
3332,2,82377,83,28,19,0,7,498.335261
3333,0,44856,66,24,71,1,2,316.8
3334,0,0,77,17,65,0,2,369.6
3335,0,76731,64,2,68,0,1,201.455005
3336,0,25820,82,10,69,0,1,393.6
3337,2,0,83,5,59,0,9,398.4
3338,2,92509,71,16,43,0,8,109.296118
3339,0,15505,68,24,2,0,2,383.890867
3340,0,21979,73,7,86,0,1,518.686584
3341,2,54878,96,5,11,3,9,204.953947
3342,0,40178,136,7,13,0,1,652.8
3343,0,65436,73,14,55,0,1,40.752864
3344,0,0,106,1,38,0,2,763.2
3345,2,0,64,10,16,0,6,307.2
3346,0,57709,125,10,26,0,1,600.0
3347,0,21604,79,14,28,0,1,379.2
3348,0,28422,68,5,63,1,2,453.909559
3349,0,59853,124,18,79,0,2,570.847354
3350,0,49078,97,10,3,0,2,484.013411
3351,0,51523,116,11,20,0,1,738.840818
3352,2,0,110,10,32,0,7,601.021286
3353,0,0,66,22,1,1,3,475.2
3354,0,32989,102,25,12,0,2,489.6
3355,0,0,70,12,29,1,1,336.0
3356,0,36631,62,30,77,0,1,67.530904
3357,2,0,131,34,61,0,9,628.8
3358,0,26477,66,18,37,0,1,144.987956
3359,2,53607,61,4,18,0,9,93.891207
3360,0,21594,71,16,23,3,3,340.8
3361,2,0,85,25,24,0,6,612.0
3362,0,80584,65,33,17,0,1,312.0
3363,2,67511,73,3,5,0,8,350.4
3364,0,19614,85,21,32,0,2,574.024018
3365,0,0,82,15,88,2,2,511.320391
3366,0,20346,74,13,57,0,2,358.643521
3367,0,48638,82,16,29,0,3,183.104441
3368,2,46855,119,13,94,0,9,472.391125
3369,0,38873,92,6,33,0,2,599.811172
3370,0,25703,62,4,64,0,1,297.6
3371,0,58842,110,6,74,0,1,528.0
3372,0,99772,158,10,38,0,2,51.902587
3373,2,19683,117,17,41,1,9,561.6
3374,0,34549,111,8,78,0,1,125.933005
3375,0,19030,62,7,22,0,1,355.820799
3376,0,63329,92,33,87,0,1,441.6
3377,0,79253,76,23,7,0,1,254.984946
3378,0,37937,116,11,42,0,5,556.8
3379,0,21766,62,29,65,0,3,179.14181
3380,2,67132,71,34,71,0,6,466.371705
3381,0,0,71,21,8,1,1,511.2
3382,0,33060,117,19,91,0,3,56.731578
3383,0,92296,69,4,65,0,1,331.2
3384,2,90334,119,4,46,0,9,423.785148
3385,0,40105,104,21,26,0,3,878.413622
3386,2,33409,105,4,17,0,7,553.553427
3387,0,0,117,4,89,1,2,1163.669865
3388,0,18608,71,13,24,0,1,340.8
3389,0,55385,61,7,22,0,3,292.8
3390,0,62588,104,21,22,0,3,499.2
3391,0,22050,66,9,47,0,1,316.8
3392,2,25632,63,27,52,0,7,351.270869
3393,0,40097,92,23,35,4,1,227.221652
3394,0,50071,71,3,32,0,1,18.918935
3395,2,37308,86,19,69,0,9,301.011106
3396,0,44743,137,16,55,4,1,741.300032
3397,0,86657,103,22,51,0,1,316.227946
3398,0,84306,137,16,37,0,2,863.413385
3399,0,0,118,29,45,0,2,566.4
3400,0,47346,65,6,35,0,1,312.0
3401,0,88545,68,25,33,0,1,374.108319
3402,0,52443,73,0,47,1,4,350.4
3403,2,36084,99,3,9,1,7,152.779038
3404,0,35406,69,13,15,4,2,67.504452
3405,0,0,74,14,43,0,4,712.126586
3406,0,41185,99,20,6,4,1,363.613596
3407,0,51204,181,28,23,0,2,929.554445
3408,0,30216,63,18,74,0,1,302.4
3409,2,10710,94,12,33,0,7,451.2
3410,0,0,112,32,74,0,5,806.4
3411,2,0,119,9,8,0,3,571.2
3412,0,0,122,27,2,0,1,725.870693
3413,2,25632,63,27,52,0,7,351.270869
3414,0,0,99,13,87,0,1,1158.858027
3415,2,53295,70,12,97,0,8,250.423844
3416,2,0,139,9,22,0,6,1000.8
3417,0,37072,64,1,1,0,1,307.2
3418,0,61108,89,22,93,0,2,49.451117
3419,2,79880,79,22,68,1,7,568.8
3420,2,81580,101,2,56,0,6,633.439417
3421,0,0,92,7,75,0,1,611.844584
3422,0,19614,85,21,32,0,2,574.024018
3423,0,58620,68,8,60,0,1,292.135884
3424,1,0,212,28,51,0,4,1526.4
3425,0,12902,139,3,51,0,1,667.2
3426,0,26318,96,23,29,0,1,679.392372
3427,2,20263,63,31,2,0,7,373.454457
3428,0,0,98,27,47,0,1,310.842085
3429,0,52819,124,16,89,0,1,282.500791
3430,0,63918,64,4,14,0,2,307.2
3431,0,0,66,11,60,0,3,316.8
3432,0,23904,123,1,67,3,1,590.4
3433,2,0,97,10,77,1,9,251.63901
3434,0,69736,111,11,7,0,3,424.424732
3435,0,69700,181,9,49,0,1,645.921338
3436,0,35482,129,21,59,0,3,619.2
3437,0,14030,72,11,3,0,1,345.6
3438,0,50909,112,11,39,0,1,339.048157
3439,2,96406,69,16,64,0,8,331.2
3440,0,77001,85,4,58,0,3,408.0
3441,0,0,72,25,4,0,1,518.4
3442,0,24732,67,4,49,0,1,321.6
3443,0,40864,109,16,70,1,1,166.937747
3444,2,43145,73,1,0,0,6,516.421124
3445,0,61108,89,22,93,0,2,49.451117
3446,2,34236,70,3,87,0,8,336.0
3447,0,39010,78,27,99,2,1,374.4
3448,0,88867,69,6,2,1,1,331.2
3449,0,0,84,0,57,0,5,395.740207
3450,2,13908,116,12,74,2,8,804.130779
3451,2,0,79,21,53,1,7,407.440238
3452,0,0,64,14,91,0,2,415.803174
3453,0,76358,66,25,3,0,2,86.461582
3454,0,13037,124,28,49,0,1,839.348464
3455,2,17200,83,5,62,4,8,48.780064
3456,0,67772,82,29,27,0,2,502.580472
3457,0,39891,133,12,31,0,2,630.888663
3458,0,52957,112,14,92,0,1,425.423198
3459,0,0,108,11,84,2,3,777.6
3460,0,93272,95,3,54,0,1,281.110788
3461,1,0,207,32,96,0,1,1490.4
3462,1,40467,197,1,84,3,3,518.78464
3463,0,30895,62,10,35,0,2,297.6
3464,0,0,62,29,59,2,1,446.4
3465,0,90607,109,1,48,0,2,243.467617
3466,0,0,62,12,68,0,3,614.081483
3467,0,45668,80,7,55,0,2,344.767795
3468,0,0,129,10,11,0,1,1486.410662
3469,1,51643,283,16,43,0,1,1358.4
3470,0,0,74,35,77,0,1,299.635989
3471,0,0,102,35,48,0,2,489.6
3472,0,90289,71,9,10,1,3,22.193348
3473,0,29465,118,24,49,1,1,566.4
3474,0,81893,73,20,70,3,1,151.381353
3475,1,60613,240,3,52,0,1,1152.0
3476,2,60423,114,23,44,0,9,137.611531
3477,2,27166,71,29,51,0,5,340.8
3478,1,0,196,10,38,0,1,1644.690622
3479,0,0,158,3,10,0,2,758.4
3480,0,62006,61,31,96,0,1,292.8
3481,0,0,69,2,50,0,1,764.201478
3482,0,13663,97,1,66,0,2,465.6
3483,0,0,61,27,57,0,1,292.8
3484,0,97673,63,21,49,0,1,178.762806
3485,2,96276,117,33,81,0,6,553.50361
3486,0,73847,73,34,51,1,1,350.4
3487,0,24976,72,2,60,1,3,566.199335
3488,0,33716,68,18,67,1,3,349.431986
3489,0,23480,117,6,89,0,1,842.4
3490,2,77221,71,2,49,0,7,259.591385
3491,0,0,76,8,44,0,3,364.8
3492,2,40463,61,17,21,0,6,292.8
3493,0,60920,64,10,61,0,2,231.201886
3494,2,68931,66,32,30,0,7,309.577946
3495,0,88251,68,3,2,0,3,267.214383
3496,0,0,65,21,40,0,1,468.0
3497,2,26876,76,17,72,0,8,364.8
3498,0,88592,76,19,1,0,2,199.79727
3499,0,0,114,1,39,1,5,547.2
3500,0,0,103,8,75,0,1,642.773149
3501,0,0,82,0,28,0,1,590.4
3502,0,49136,64,7,95,0,1,307.2
3503,0,0,68,17,66,0,3,722.877299
3504,0,67627,117,5,43,0,2,561.6
3505,2,70263,93,30,66,0,5,7.345946
3506,0,74126,90,14,76,0,1,478.751065
3507,0,74286,70,27,0,0,3,277.585067
3508,0,97949,112,9,13,3,1,324.812083
3509,0,41005,70,22,37,0,1,336.0
3510,0,29875,119,9,36,1,1,571.2
3511,0,26121,119,12,51,0,2,754.115474
3512,0,25905,63,21,12,0,1,302.4
3513,0,72117,70,1,98,0,2,106.737787
3514,0,81872,115,10,55,0,2,256.43803
3515,0,33806,89,32,59,0,2,395.729716
3516,0,0,106,20,51,0,1,763.2
3517,2,10621,67,28,22,0,5,321.6
3518,0,0,65,34,27,0,2,312.0
3519,0,44213,85,15,58,0,3,77.523904
3520,0,0,65,10,11,0,3,366.212945
3521,0,12902,139,3,51,0,1,667.2
3522,0,78757,119,8,56,3,1,383.797363
3523,0,0,102,28,11,0,1,660.430456
3524,0,51833,99,1,18,0,1,190.509609
3525,0,30786,90,3,5,0,2,28.649762
3526,0,76792,62,12,27,0,1,297.6
3527,0,76356,71,4,61,2,1,340.8
3528,0,66839,154,33,24,0,1,739.2
3529,0,59789,90,9,81,0,3,527.539078
3530,0,72217,64,13,15,0,1,91.146661
3531,0,43324,101,8,17,0,2,284.667612
3532,0,87502,102,20,28,0,2,421.111226
3533,0,0,74,8,13,0,1,532.8
3534,2,38713,66,31,69,4,6,316.8
3535,0,51878,66,10,16,1,2,316.8
3536,0,0,61,9,39,0,1,292.8
3537,2,28617,112,20,57,0,9,797.595611
3538,0,75037,85,5,27,2,2,180.555113
3539,2,24550,111,12,6,0,9,536.00374
3540,2,0,64,16,62,0,6,460.8
3541,0,55366,86,11,54,2,4,455.714395
3542,0,41449,69,16,96,1,3,331.2
3543,0,51125,67,3,67,0,2,430.29174
3544,0,0,71,8,59,1,1,244.587596
3545,0,63110,72,23,84,0,2,68.179721
3546,0,63401,68,1,18,0,1,202.938048
3547,0,30752,73,2,37,0,1,400.294003
3548,2,60986,67,30,32,0,5,417.781693
3549,0,41692,101,21,15,1,2,245.968629
3550,0,12940,68,7,36,0,3,268.1726
3551,0,0,70,13,18,0,2,336.0
3552,0,78618,66,7,56,0,1,225.578841
3553,2,54538,119,32,63,0,6,507.799325
3554,2,0,64,35,75,1,7,774.737185
3555,0,76590,65,0,91,0,2,183.293091
3556,0,76214,72,7,48,0,2,202.81373
3557,1,0,196,13,74,2,1,2327.166394
3558,0,25876,83,29,46,0,3,398.4
3559,0,82477,90,1,69,0,1,432.0
3560,0,58713,98,8,4,0,1,470.4
3561,2,64929,240,13,11,3,8,1261.672708
3562,0,0,85,5,15,1,2,612.0
3563,0,32857,105,24,15,0,2,504.0
3564,2,19065,61,28,29,0,7,292.8
3565,0,0,83,17,30,0,1,825.29011
3566,0,25503,115,12,59,0,2,552.0
3567,2,30250,93,1,98,0,6,398.100233
3568,2,0,63,9,88,0,8,453.6
3569,0,62902,69,14,94,0,2,159.383042
3570,0,0,66,5,17,0,2,316.8
3571,0,14278,134,6,9,0,2,346.319404
3572,0,66839,154,33,24,0,1,739.2
3573,0,37811,63,25,14,0,1,365.002909
3574,0,20978,70,35,20,0,2,336.0
3575,0,28519,86,23,30,0,2,412.8
3576,0,0,72,15,18,1,3,571.531582
3577,0,85140,118,7,11,4,1,88.17994
3578,0,37384,99,9,17,0,1,475.2
3579,0,0,79,0,44,0,1,168.89233
3580,0,0,66,16,77,0,2,316.8
3581,0,57659,111,24,31,0,2,756.37287
3582,0,95241,68,3,12,1,2,87.803087
3583,0,38870,74,3,89,0,1,145.365072
3584,0,13870,109,1,78,0,5,550.430985
3585,0,25964,76,21,87,2,2,364.8
3586,0,72193,118,1,46,0,1,552.646907
3587,0,84302,62,19,63,0,2,76.609295
3588,2,0,73,35,52,3,5,350.4
3589,0,0,72,31,99,0,1,345.6
3590,2,39482,77,29,48,0,5,277.907701
3591,2,66371,125,2,75,0,5,43.098747
3592,0,35300,74,14,71,0,2,225.518065
3593,0,67735,88,33,87,0,3,3.4637
3594,0,98879,73,14,33,1,1,108.667642
3595,0,0,108,29,74,0,2,777.6
3596,2,72885,124,35,88,2,6,233.676034
3597,0,26378,70,22,79,1,2,147.795699
3598,2,67798,69,1,78,0,9,331.2
3599,0,41275,96,29,16,0,3,41.122303
3600,0,39646,70,9,35,0,1,279.714859
3601,0,71868,65,6,61,0,1,312.0
3602,2,59107,107,29,57,0,7,480.521227
3603,2,0,70,13,48,0,9,504.0
3604,0,36428,124,34,20,0,1,559.412583
3605,0,93284,99,7,26,0,1,475.2
3606,0,34612,91,8,77,1,2,655.2
3607,0,76157,116,15,80,0,1,556.8
3608,0,0,106,34,13,0,2,763.2
3609,0,17109,62,7,45,0,2,297.6
3610,2,29539,85,20,83,0,7,408.0
3611,0,49539,79,15,83,0,5,286.938064
3612,0,0,66,9,10,1,1,475.2
3613,0,25352,173,10,65,0,1,830.4
3614,0,63223,71,3,72,0,1,397.622116
3615,0,18505,66,15,51,4,3,316.8
3616,0,91485,114,2,16,0,1,392.925712
3617,0,18690,80,10,63,0,5,18.192921
3618,0,0,91,3,78,0,1,655.2
3619,0,69819,66,24,20,0,1,21.00736
3620,0,25708,118,21,44,0,2,566.4
3621,0,33738,95,13,97,0,1,541.755353
3622,2,75845,72,2,71,0,6,73.848672
3623,0,83392,112,20,34,0,2,523.688037
3624,0,0,87,3,82,0,3,94.714302
3625,0,76375,96,21,81,0,1,138.423414
3626,0,0,114,22,39,0,2,820.8
3627,2,32330,79,16,27,1,9,379.2
3628,0,85689,92,5,8,0,2,237.946822
3629,0,0,158,5,59,0,1,1137.6
3630,2,39507,70,32,17,0,5,283.743206
3631,2,22373,112,11,59,0,8,419.750892
3632,0,20217,96,16,30,2,1,513.306893
3633,0,19245,106,28,61,0,1,508.8
3634,0,17774,108,0,64,0,2,116.257094
3635,0,80355,62,26,33,1,3,83.390706
3636,0,65099,73,8,19,2,1,350.4
3637,0,0,73,29,14,0,1,525.6
3638,2,23401,66,17,34,0,3,316.8
3639,0,0,63,11,10,1,3,139.331764
3640,0,0,118,6,32,0,5,566.4
3641,0,38692,102,16,8,0,1,502.443591
3642,2,97131,64,5,80,0,6,307.2
3643,0,78046,119,22,91,2,2,759.119999
3644,0,82225,61,24,27,0,1,292.8
3645,2,0,64,29,36,0,9,607.733606
3646,2,21144,86,6,98,0,8,391.446775
3647,2,36645,112,21,50,0,7,614.082146
3648,0,31842,108,7,31,0,1,406.348084
3649,2,0,131,15,90,0,8,628.8
3650,0,75090,63,10,67,1,7,101.34165
3651,2,0,62,15,95,0,6,567.343266
3652,0,72014,72,24,58,0,1,188.204234
3653,0,13512,92,14,24,0,1,441.6
3654,2,75909,117,23,77,0,3,561.6
3655,0,18884,64,21,90,0,2,307.2
3656,2,0,79,21,53,1,7,407.440238
3657,0,0,74,1,52,1,2,807.279979
3658,0,26802,66,7,43,1,5,316.8
3659,0,99839,66,17,12,0,3,468.203397
3660,0,24186,64,8,11,0,1,307.2
3661,0,46971,69,26,21,0,3,120.109061
3662,0,0,83,29,13,0,2,483.577807
3663,2,0,117,24,8,1,6,842.4
3664,0,0,69,22,11,0,1,496.8
3665,0,0,66,16,35,4,1,316.8
